0.28,0,0,238.28,49.8479,16.11,0,0,"2016-07-18 19:38:49"
0.28,0,0,238.94,49.8852,16.11,0,0,"2016-07-18 19:38:53"
0.28,0,0,238.97,49.9051,16.11,0,0,"2016-07-18 19:38:57"
0.28,0,0,238.81,49.8678,355.9,0,0,"2016-07-18 19:39:01"
0.28,0,0,238.56,49.8529,356.2,0,0,"2016-07-18 19:39:05"
0.28,0,0,238.63,49.9276,356.6,0,0,"2016-07-18 19:39:09"
0.27,0,0,238.66,49.9325,357.7,0,0,"2016-07-18 19:39:13"
0.29,0,0,239.01,49.9051,357.3,0,0,"2016-07-18 19:39:17"
0.28,0,0,238.32,52.5734,356.1,0,0,"2016-07-18 19:39:21"
0.27,0,0,238.52,49.828,357.7,0,0,"2016-07-18 19:39:25"
0.28,0,0,238.36,49.985,356.4,0,0,"2016-07-18 19:39:29"
0.28,0,0,238.25,49.8877,357.4,0,0,"2016-07-18 19:39:33"
0.28,0,0,238.27,49.8728,356.8,0,0,"2016-07-18 19:39:37"
0.28,0,0,238.3,49.9101,357.3,0,0,"2016-07-18 19:39:41"
0.28,0,0,238.24,49.8778,358.9,0,0,"2016-07-18 19:39:45"
0.27,0,0,238.1,49.8877,357.1,0,0,"2016-07-18 19:39:49"
0.28,0,0,238.16,49.935,356.2,0,0,"2016-07-18 19:39:53"
0.28,0,0,238.4,49.9425,348.4,0,0,"2016-07-18 19:39:57"
0.28,0,0,238.42,49.8479,357.3,0,0,"2016-07-18 19:40:01"
0.28,0,0,237.93,49.8927,356,0,0,"2016-07-18 19:40:05"
0.28,0,0,238.26,49.9076,358.1,0,0,"2016-07-18 19:40:09"
0.27,0,0,238.25,49.8852,357.2,0,0,"2016-07-18 19:40:13"
0.28,0,0,238.37,49.9026,357.5,0,0,"2016-07-18 19:40:17"
0.28,0,0,238.38,49.8902,357,0,0,"2016-07-18 19:40:21"
0.28,0,0,238.32,49.9076,357,0,0,"2016-07-18 19:40:25"
0.28,0,0,238.44,49.8778,354.8,0,0,"2016-07-18 19:40:29"
0.28,0,0,238.26,49.8977,356.5,176,0,"2016-07-18 19:40:33"
0.28,0,0,237.94,49.9026,359,176,0,"2016-07-18 19:40:37"
0.28,0,0,237.82,49.8927,356.2,176,0,"2016-07-18 19:40:41"
0.28,0,0,237.95,49.9226,357.4,177,0,"2016-07-18 19:40:45"
0.28,0,0,238.11,49.965,14.72,194,0,"2016-07-18 19:40:49"
0.28,0,0,238.05,49.97,355.8,169,0,"2016-07-18 19:40:53"
0.28,0,0,237.99,49.9176,358.6,169,0,"2016-07-18 19:40:57"
0.28,0,0,237.89,49.9675,355.5,169,0,"2016-07-18 19:41:01"
0.28,0,0,237.87,49.955,356.5,169,0,"2016-07-18 19:41:05"
0.28,0,0,237.76,49.965,356.3,169,0,"2016-07-18 19:41:09"
0.28,0,0,236.18,50.03,355.1,163,0,"2016-07-18 19:41:13"
0.28,0,0,237.97,50.015,355.9,163,0,"2016-07-18 19:41:17"
0.28,0,0,238.07,49.9949,354.6,163,0,"2016-07-18 19:41:21"
0.28,0,0,238.08,49.9775,355.3,163,0,"2016-07-18 19:41:25"
0.28,0,0,237.92,50.025,356.6,163,0,"2016-07-18 19:41:29"
0.28,0,0,237.81,49.9875,356.1,163,0,"2016-07-18 19:41:33"
0.28,0,0,237.78,49.975,357.2,163,0,"2016-07-18 19:41:37"
0.28,0,0,237.98,50.0024,355.5,163,0,"2016-07-18 19:41:41"
0.28,0,0,238.31,50,357.5,163,0,"2016-07-18 19:41:45"
0.28,0,0,238.25,50.1152,356.8,163,0,"2016-07-18 19:41:49"
0.28,0,0,237.95,50.0024,357.9,163,0,"2016-07-18 19:41:53"
0.29,0,0,237.92,49.96,357.4,163,0,"2016-07-18 19:41:57"
0.28,0,0,238.05,50.055,4.806,163,0,"2016-07-18 19:42:01"
0.28,0,0,238.06,49.985,359.8,163,0,"2016-07-18 19:42:06"
0.3,0,0,238.25,49.9875,357.2,163,0,"2016-07-18 19:42:09"
0.28,0,0,238.24,50.02,356.4,163,0,"2016-07-18 19:42:13"
0.27,0,0,238.02,50.0075,357.3,163,0,"2016-07-18 19:42:17"
0.29,0,0,237.95,50.0125,355.3,163,0,"2016-07-18 19:42:21"
0.28,0,0,238.17,49.9625,357.5,163,0,"2016-07-18 19:42:25"
0.28,0,0,238.27,50.05,356,163,0,"2016-07-18 19:42:29"
0.28,0,0,238.39,50.06,355.7,163,0,"2016-07-18 19:42:33"
0.28,0,0,238.58,50.01,356,163,0,"2016-07-18 19:42:37"
0.29,0,0,238.57,50.015,355.8,163,0,"2016-07-18 19:42:41"
0.29,0,0,238.42,49.9975,355.2,163,0,"2016-07-18 19:42:45"
0.28,0,0,238.4,50.0125,356.7,163,0,"2016-07-18 19:42:49"
0.28,0,0,238.38,50.04,354.9,163,0,"2016-07-18 19:42:53"
0.28,0,0,238.48,49.9875,354.8,163,0,"2016-07-18 19:42:57"
0.28,0,0,238.39,50.02,356.4,186,0,"2016-07-18 19:43:01"
0.28,0,0,238.28,50.0075,356.2,174,0,"2016-07-18 19:43:05"
0.29,0,0,238.45,49.9949,358,174,0,"2016-07-18 19:43:09"
0.28,0,0,238.43,50.0525,358,177,0,"2016-07-18 19:43:13"
0.28,0,0,238.11,49.99,355,177,0,"2016-07-18 19:43:17"
0.27,0,0,238.32,50.0024,356.5,177,0,"2016-07-18 19:43:21"
0.28,0,0,238.17,50,358.1,179,0,"2016-07-18 19:43:25"
0.28,0,0,238.23,50.0325,356.6,175,0,"2016-07-18 19:43:29"
0.28,0,0,238.43,50.005,355.9,173,0,"2016-07-18 19:43:33"
0.28,0,0,238.62,49.9975,357.2,176,0,"2016-07-18 19:43:37"
0.28,0,0,238.62,50.0926,355,175,0,"2016-07-18 19:43:41"
0.28,0,0,238.46,49.97,358.7,176,0,"2016-07-18 19:43:45"
0.28,0,0,238.34,50.055,356.1,176,0,"2016-07-18 19:43:49"
0.28,0,0,238.75,50.02,354.2,178,0,"2016-07-18 19:43:53"
0.28,0,0,238.61,50.0325,356.4,176,0,"2016-07-18 19:43:57"
0.28,0,0,238.58,50.025,356.2,195,0,"2016-07-18 19:44:01"
0.29,0,0,238.67,50.0125,356.9,175,0,"2016-07-18 19:44:05"
0.28,0,0,238.55,50.01,346.9,176,0,"2016-07-18 19:44:09"
0.28,0,0,238.94,49.985,355.3,176,0,"2016-07-18 19:44:13"
0.28,0,0,238.75,50.0175,354.1,177,0,"2016-07-18 19:44:17"
0.28,0,0,239.02,50.01,355.4,177,0,"2016-07-18 19:44:21"
0.28,0,0,238.94,49.99,354.5,176,0,"2016-07-18 19:44:25"
0.28,0,0,238.9,50.0125,354.7,174,0,"2016-07-18 19:44:29"
0.28,0,0,238.83,50.0024,358,176,0,"2016-07-18 19:44:33"
0.28,0,0,238.92,50.03,358.6,175,0,"2016-07-18 19:44:37"
0.28,0,0,238.82,50.05,353.8,177,0,"2016-07-18 19:44:41"
